y_rTCol1Top_degC;y_rTCol2Top_degC;y_rTTan1Top_degC;y_rTTan1Bot_degC;y_rTTan2Top_degC;y_rTTan2Bot_degC;u_rPump1Speed;u_rPump2Speed;u_rVal1Pos;u_rVal2Pos;time
-4.870657892795464;-4.014139416888497;19.999999991920618;19.999999988374157;19.966434277285487;17.447339177416268;0.0;0.0;0.0;0.0;356.6500000000036
-4.947297024852617;-4.105919937211354;19.99999999190362;19.9999999883467;19.96636473313606;17.44735762939655;0.0;0.0;0.0;0.0;357.00000000000364
-5.02254440348446;-4.196041015956837;19.999999991886682;19.999999988319246;19.96629519191231;17.447376743863288;0.0;0.0;0.0;0.0;357.35000000000366
-5.096424528287798;-4.284531830200365;19.999999991869743;19.999999988291847;19.966225653613492;17.447396519538927;0.10000000149011612;0.0;0.0;1.0;357.7000000000037
-3.827495590413207;-4.3714185626234325;19.999999991852746;19.999999988264335;19.96615594360759;17.44574297964175;0.10000000149011612;0.0;0.0;1.0;358.0500000000037
-2.6529503676946433;-4.456741024123687;19.999999991835693;19.999999988236596;19.966085902043403;17.43898201403016;0.10000000149011612;0.0;0.0;1.0;358.40000000000373
-1.5662962150876751;-4.540518944486223;19.999999991818584;19.999999988208742;19.966015540255114;17.429043852539962;0.10000000149011612;0.0;0.0;1.0;358.75000000000375
-0.5610445748175721;-4.622779832033473;19.99999999180136;19.99999998818066;19.965944864124594;17.418058342535403;0.10000000149011612;0.0;0.0;1.0;359.1000000000038
0.3688465059397572;-4.703550733259988;19.999999991784023;19.99999998815241;19.96587387578859;17.40681104448106;0.10000000149011612;0.0;0.0;1.0;359.4500000000038
1.2289694199621977;-4.782858195811798;19.999999991766686;19.99999998812399;19.96580257600442;17.395499725801812;0.0;0.0;0.0;0.0;359.8000000000038
1.0448771178857896;-4.860714394136039;19.999999991749235;19.999999988095453;19.965731133594716;17.3887381976013;0.0;0.0;0.0;0.0;360.15000000000384
0.8640289299739834;-4.937167256276837;19.99999999173184;19.999999988066975;19.965659707032444;17.385895562974497;0.0;0.0;0.0;0.0;360.50000000000387
0.6864128843220669;-5.012233553729175;19.99999999171439;19.99999998803844;19.965588289659706;17.38433439592302;0.0;0.0;0.0;0.0;360.8500000000039
0.5119713656384306;-5.085938112024792;19.999999991696995;19.999999988009904;19.965516878938615;17.38333981186406;0.0;0.10000000149011612;0.0;1.0;361.2000000000039
0.34065087427205754;-3.82115324836127;19.999999991679545;19.99999998798131;19.96544530122759;17.379921306363542;0.0;0.10000000149011612;0.0;1.0;361.55000000000393
0.17237795575374548;-2.6504678081208795;19.99999999166198;19.99999998795255;19.965373398972474;17.371720815307413;0.0;0.10000000149011612;0.0;1.0;361.90000000000396
0.007114272801345578;-1.5674085713861814;19.99999999164436;19.99999998792356;19.965301180977065;17.361301283132264;0.0;0.10000000149011612;0.0;1.0;362.250000000004
-0.1551938174976044;-0.5654713513459342;19.99999999162668;19.999999987894398;19.96522865137888;17.35023531218519;0.0;0.10000000149011612;0.0;1.0;362.600000000004
-0.3145987423686165;0.3613586446327304;19.999999991608888;19.999999987865067;19.96515581157047;17.339015337732462;0.0;0.10000000149011612;0.0;1.0;362.950000000004
-0.4711519939938853;1.218638721319678;19.99999999159104;19.999999987835565;19.965082662073883;17.32775602756658;0.0;0.0;0.0;0.0;363.30000000000405
-0.624877115268589;1.0350718904777523;19.999999991573134;19.99999998780595;19.965009370784003;17.32101682875623;0.0;0.0;0.0;0.0;363.65000000000407
-0.7758673631991542;0.8547381099196514;19.999999991555228;19.99999998777639;19.96493609538419;17.318180816456618;0.0;0.0;0.0;0.0;364.0000000000041
-0.9241552520051073;0.6776254450998067;19.99999999153738;19.999999987746776;19.96486282923979;17.316622913188496;0.0;0.0;0.0;0.0;364.3500000000041
-1.0697889921196406;0.503676469009747;19.999999991519473;19.99999998771716;19.964789569818663;17.315630480071718;0.0;0.0;0.0;0.0;364.70000000000414
-1.2128155985042781;0.332835178779078;19.999999991501568;19.999999987687545;19.964716315944884;17.314972551888957;0.0;0.0;0.0;0.0;365.05000000000416
-1.35328140511524;0.1650463828688089;19.999999991483662;19.999999987657986;19.964643066829638;17.31450170088374;0.0;0.0;0.0;0.0;365.4000000000042
-1.4912319015560342;0.00025589565376549217;19.999999991465756;19.99999998762837;19.96456982202534;17.31414613059428;0.0;0.0;0.0;0.0;365.7500000000042
-1.626711770569841;-0.16158950724388887;19.999999991447908;19.999999987598812;19.964496581256753;17.313870774211466;0.0;0.0;0.0;0.0;366.10000000000423
-1.7597649248892253;-0.32054213285294963;19.999999991430002;19.999999987569197;19.96442334432811;17.313653937339723;0.0;0.0;0.0;0.0;366.45000000000425
-1.890434448212659;-0.476653300536384;19.999999991412096;19.99999998753964;19.964350111095257;17.31348040382852;0.0;0.0;0.0;0.0;366.8000000000043
-2.018762677928976;-0.6299734405444042;19.999999991394247;19.999999987510023;19.964276881447176;17.3133391598667;0.0;0.0;0.0;0.0;367.1500000000043
-2.14479114354333;-0.7805520206587175;19.99999999137634;19.999999987480464;19.96420365531219;17.31322487449495;0.0;0.0;0.0;0.0;367.5000000000043
-2.2685607226493403;-0.9284377320095132;19.999999991358436;19.999999987450906;19.964130432616685;17.31313133907082;0.0;0.0;0.0;0.0;367.85000000000434
-2.3901115457595665;-1.0736783756950103;19.999999991340587;19.999999987421347;19.96405721330956;17.313055191058197;0.0;0.0;0.0;0.0;368.20000000000437
-2.509483047557751;-1.2163209238412946;19.99999999132268;19.99999998739179;19.963983997343405;17.312992855033144;0.0;0.0;0.0;0.0;368.5500000000044
-2.6267139672352187;-1.3564115200026663;19.999999991304833;19.99999998736223;19.963910784679967;17.312941764624213;0.0;0.0;0.0;0.0;368.9000000000044
-2.741842358931933;-1.4939954916006286;19.999999991286927;19.99999998733267;19.963837575288153;17.312899957058505;0.0;0.0;0.0;0.0;369.25000000000443
-2.854905626420191;-1.629117391244165;19.99999999126908;19.999999987303113;19.963764369140108;17.31286566740522;0.0;0.0;0.0;0.0;369.60000000000446
-2.9659404784920866;-1.761820943580915;19.999999991251173;19.999999987273554;19.963691166215597;17.312837808296877;0.0;0.0;0.0;0.0;369.9500000000045
-3.0749829923462926;-1.8921491208124621;19.999999991233324;19.999999987243996;19.9636179664966;17.312815433324204;0.0;0.0;0.0;0.0;370.3000000000045
-3.1820685926130636;-2.0201441177060815;19.999999991215418;19.999999987214437;19.963544769968564;17.31279790825954;0.0;0.0;0.0;0.0;370.6500000000045
-3.2872320099337458;-2.145847302248626;19.99999999119757;19.99999998718488;19.96347157662484;17.312785229345195;0.0;0.0;0.0;0.0;371.00000000000455
-3.3905074990535695;-2.269299475470234;19.999999991179664;19.999999987155377;19.96339838644883;17.312776502299528;0.0;0.0;0.0;0.0;371.35000000000457
-3.491928668104208;-2.3905406680609076;19.999999991161815;19.99999998712582;19.963325199427686;17.312771114002942;0.0;0.0;0.0;0.0;371.7000000000046
-3.5915283942326255;-2.509610039855545;19.99999999114391;19.999999987096317;19.963252015558453;17.312769306454186;0.0;0.0;0.0;0.0;372.0500000000046
-3.6893391850140915;-2.626546310401409;19.99999999112606;19.999999987066758;19.96317883482834;17.31277036554752;0.0;0.0;0.0;0.0;372.40000000000464
